368679000834,COL INF NVO MILENIO                     
368679000882,COLEGIO PARA EL DESARROLLO INTEGRAL CODI
368679000915,CORPORACION TECNICA CEDEFOC             
368679000922,COLEGIO LICEO AMERICANO                 
368679000931,INSTITUTO TECNICO PARA EL DESARROLLO RUR
368679000958,FORMAR PARA EL DESARROLLO SOCIAL
368679000966,COLEGIO INFANTIL COLINA DE SUEÑOS       
368679001024,CORP TEC PARA JOVENES Y ADULTOS GENERAL 
368679001032,CORPORACION EDUCATIVA TECNICA Y EMPRESAR
368679001041,COLEGIO CAMILO TORRES PARA JOVENES Y ADU
368679001059,GIMNASIO PEDAGOGICO COMFENALCO
368679001067,COLEGIO INFANTIL SEMILLITAS DEL FUTURO
368682000306,INSTITUTO TECNICO PARA EL DESARROLLO RUR
368689001120,LICEO GRAN COLOMBIANO
368689003192,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
368745000735,COLEGIO PEDAGOGICO JOVENES DEL MAÑANA   
368755000253,COL. DE LA PRESENTACION                 
368755000351,LICEO SANTA TERESITA                    
368755000636,COLEGIO SIGLO XXI                       
368755000652,COL. LA BUENA SEMILLA                   
368755000661,CENTRO DE ESTIMULACION Y PRESCOLAR
368755000750,JARDIN INFANTIL COMFENALCO SOCORRO      
368755000781,COLEGIO JOSE A. MORALES                 
368755000849,INSTITUTOTECNICO COMUNERO ITC ANTES INFO
368755000857,COLEGIO IBEROAMERCANO 
368755000865,COLEGIO MILITAR GENERAL SANTANDER
368770000464,INSTITUTO PEDAGOGICO DE COLOMBIA INSPEDC
368855000277,I.E. SAN JOSE DEL VALLE
368861000025,COLEGIO ISABEL VALBUENA CIFUENTES
368861000262,COLEGIO DEL SAGRADO CORAZON DE JESUS - H
368861001510,INSTTTUTO COLOMBO VENEZOLANO
368861001528,INSTITUTO PEDAGOGICO DE COLOMBIA - INSPE
368861001536,LICEO LIBRE
368861001544,PREESCOLAR ALEGRÍAS INFANTILES
368872000051,COLEGIO ELISEO PINILLA RUEDA
368872000248,COLEGIO LA NUEVA VILLA                  
368895000679,COLEGIO SAGRADO CORAZÓN DE JESÚS
468013000019,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468020000018,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468051000527,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468077000013,INSTITUTO JHON NEVINS ANDREWS           
468077000360,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468101001824,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468121000151,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468132000010,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
468147000294,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468152000491,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468162000486,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468167000729,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468179000293,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468190000011,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468207000669,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468209000176,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468211000256,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468217000497,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468229000442,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468235001068,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
468235001120,COLEGIO EMANUEL
468250000751,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468255001649,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
468264000348,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468266001200,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468271000024,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468296000308,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468298000361,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468318000604,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468320000415,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468322000121,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468324000013,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468327000125,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468344000164,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468368000017,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468370000137,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468377000488,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468385000016,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468397000351,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468406001109,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
468418000513,INSTITUTO CRISTIANO DE PROMOCIÓN CAMPESI
468425000280,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468444000441,COLEGIO TECNICO AGROPECUARIO  NUESTRA SE
468444000521,COLEGIO ADVENTISTA FILADELFIA           
468444001950,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
468464000849,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468468000655,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468498000371,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468500000441,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468502000481,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468524000184,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468533002100,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468549000234,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468572000691,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468573000686,INSTITUTO DE EDUCACIÓN RURAL SANTA MARÍA
468615001947,COLEGIO JUAN PABLO II
468615002509,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
468669000711,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468673000012,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468679000872,COLEGIO FUNDACION PARA DISCAPACITADOS MA
468684000333,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468686000284,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUC
468720000618,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468745000871,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468755000796,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468755000804,COLEGIO JOSE ANTONIO GALAN              
468770000019,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468773000010,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468780000745,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
468820000341,COLEGIO ADVENTISTA LOS ANDES            
468820002204,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
468820002212,FUNDACION DE ESTUDIOS SAN AGUSTIN UNISAN
468855000262,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468861001497,INSTITUTO DE EDUCACION RURAL SANTA MARIA
468867000170,FUNDACION INSTITUTO CRISTIANO DE PROMOCI
468872000255,INSTITUTO TECNICO PARA EL DESARROLLO RUR
468895000661,INSTITUTO TECNICO PARA EL DESARROLLO RUR
568432001200,CENTRO EDUCATIVO EL BOSQUE
568432001300,COLEGIO UNAD
