16846400078801,INSTITUTO TECNICO ISAIAS ARDILA DIAZ
16846800050201,INSTITUTO TECNICO AGRICOLA LUIS MARIA CA
16846800050202,ESCUELA URBANA GABRIELA MISTRAL
16849800015901,COLEGIO TECNICO AGROPECUARIO SAN JOSE
16849800015902,ESCUELA RURAL PUENTES
16849800015903,ESCUELA RURAL SAN JOSE DE GUADUAS
16849800015904,ESCUELA RURAL  MORARIO
16849800015905,ESCUELA RURAL BUENAVISTA
16849800015906,ESCUELA RURAL EL MADROÑO
16849800015907,ESCUELA RURAL BUENAVISTA-MIRAFLORES
16849800015908,ESCUELA RURAL EL RIO
16849800015909,ESCUELA RURAL SAN ISIDRO
16849800015910,ESCUELA RURAL SAN BERNARDO
16849800015911,ESCUELA RURAL MONCHIA
16850000021801,ESCUELA NORMAL SUPERIOR
16850200012601,COLEGIO NUESTRA SEÑORA DE FATIMA
16850200012602,ESCUELA CAMILO FORERO REYES
16850200012603,ESCUELA  MANUELA BELTRAN
16850200012604,ESCUELA RURAL GANIVITA
16850200012605,ESCUELA RURAL CHAGUACA
16852200005001,INSTITUTO TECNICO  JOSE RUEDA
16852200005002,ESCUELA RURAL PALOGORDO
16852200005003,ESCUELA RURAL CINCO MIL
16852400011101,COLEGIO DEPARTAMENTAL LA INMACULADA
16853300030201,COLEGIO NUESTRA SEÑORA DE LA SALUD
16854900012401,COLEGIO INTEGRADO PEDRO SANTOS
16854900012402,ESCUELA URBANA ANTONIA SANTOS
16854900012403,ESCUELA PIEDRA DEL SOL
16854900012404,ESCUELA RURAL EL CUCHARO
16854900012406,ESCUELA RURAL LLANO GRANDE
16854900012407,ESCUELA RURAL EL ALTO
16854900012408,ESCUELA RURAL LA MESETA
16854900012410,ESCUELA RURAL LAS HORTENSIAS
16854900012411,ESCUELA RURAL EL BOSQUE
16854900012412,ESCUELA RURAL GARCES
16854900012413,ESCUELA RURAL SANTA CRUZ
16857200002601,COLEGIO  AURELIO MARTINEZ MUTIS
16857200002605,ESCUELA RURAL ALTO  SAN DIMAS 1
16857200002607,ESCUELA RURAL CULEBRILLA
16857200002608,ESCUELA RURAL SANTA RITA
16857200002609,ESCUELA RURAL BAJO SAN DIMAS
16857200002610,ESCUELA RURAL EL MORRO
16857200002611,ESCUELA RURAL MEDIOS
16857200040901,INSTITUTO TECNICO INDUSTRIAL FRANCISCO D
16857200040902,ESCUELA RURAL KILOMETRO CUATRO
16857200040903,ESCUELA RURAL RIO SUAREZ
16857200040904,ESCUELA RURAL PUENTE GUILLERMO
16857200040905,ESCUELA RURAL BAJO RINCON
16857200040906,ESCUELA RURAL ALTO CANTANO
16857200041701,ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS
16857300009701,COLEGIO INTEGRADO  PUERTO PARRA
16857500032901,COLEGIO INTEGRADO
16857500032902,CONCENTRACION ESCOLAR GABRIELA MISTRAL
16857500032903,CONCENTRACION ESCOLAR JUAN PEREZ PASSOS
16857500032904,CONCENTRACION ESCOLAR MARIA GORETTI
16857500032905,ESCUELA RURAL LA AURORA
16857500032906,ESCUELA RURAL SANTA TERESA
16857500032907,ESCUELA RURAL LAS PAMPAS
16857500032908,ESCUELA RURAL CAMPO DURO
16857500041801,ESCUELA INDUSTRIAL 20 DE JULIO
16857500041802,ESCUELA CARLOS LLERAS RESTREPO
16857500041803,ESCUELA GONZALO JIMENEZ DE QUEZADA
16857500041804,ESCUELA SAN LUIS GONZAGA
16857500041805,CONCENTRACION ESCOLAR LA UNION
16857500041807,ESCUELA RURAL SAN JOSE DE ITALIA
16861500026201,COLEGIO FRAY NEPOMUCENO RAMOS
16865500019201,COLEGIO INTEGRADO MADRE DE LA ESPERANZA
16865500019202,ESCUELA URBANA SANTISIMA TRINIDAD
16865500019203,ESCUELA URBANA LAS FERIAS
16865500019204,ESCUELA URBANA EL PROGRESO
16865500019205,ESCUELA URBANA ARGELIA
16865500019206,ESCUELA URBANA AEROPUERTO
16865500019207,ESCUELA URBANA COMUNEROS
16866900043801,COLEGIO FRAY JOSE DE LAS CASAS NOVAS
16866900043802,CONCENTRACION DE DESARROLLO RURAL
16866900043803,ESCUELA URBANA INTEGRADA
16866900043804,ESCUELA RURAL ALTO DE JAIMES
16866900043805,ESCUELA RURAL ALTO VIENTO
16866900043806,ESCUELA RURAL ANTALA
16866900043807,ESCUELA RURAL CUPAGA
16866900043808,ESCUELA RURAL EL CARACOL
16866900043809,ESCUELA RURAL EL PORVENIR
16866900043810,ESCUELA RURAL HATO DE  LOS  CABALLEROS
16866900043811,ESCUELA RURAL LOS PAJARITOS
16866900043812,ESCUELA RURAL PABLO VI
16866900043813,ESCUELA RURAL PEDRO FACUNDO VERA
16866900043814,ESCUELA RURAL QUERAGA
16866900043815,ESCUELA RURAL SAN PABLO
16866900043816,ESCUELA RURAL SANTO DOMINGO
16866900043817,ESCUELA RURAL TIERRADENTRO
16866900061601,ESCUELA NORMAL SUPERIOR MARIA AUXILIADOR
16866900061602,ESCUELA ANEXA
16866900061603,ESCUELA RURAL EL SALADITO
16866900061604,ESCUELA RURAL EL TUNO
16866900061605,ESCUELA RURAL EL PIRE
16866900061606,ESCUELA RURAL LABRANZAGRANDE
16866900061607,ESCUELA RURAL LA CABRERA
16866900061608,ESCUELA RURAL LOS NARANJOS
16866900061609,ESCUELA RURAL PLAYITAS
16866900061610,ESCUELA RURAL QUEBRADA COLORADA
16866900061611,ESCUELA RURAL SAN ANTONIO
16866900061612,ESCUELA RURAL TANQUEVA
16866900061613,ESCUELA RURAL CAIRASCO
16866900061615,ESCUELA RURAL EL DIVISO
16866900061616,ESCUELA RURAL LISTARA
16866900061617,ESCUELA RURAL MESA DE CAIRASCO
16867300015901,COLEGIO SAN BENITO DE PALERMO
16867300015902,ESCUELA URBANA PUEBLO VIEJO
16867300015903,ESCUELA RURAL CHINCHAMATO
16867300015904,ESCUELA RURAL SANTA ISABEL
16867300015905,ESCUELA RURAL JUNTAS
16867900001101,COLEGIO NUESTRA SEÑORA DE LA PRESENTACIO
16867900001102,COLEGIO NIÑA MARIA
